AAAAMMJJ,RR,TNTXM,TNTXM_moy_mois,GLOT_moy_mois
19900703,0.2,14.6,17.6806451612903,2185.87096774194
19900704,1.8,11.2,17.6806451612903,2185.87096774194
19900705,1.6,15.1,17.6806451612903,2185.87096774194
19900706,0.4,14.4,17.6806451612903,2185.87096774194
19900707,1.8,14,17.6806451612903,2185.87096774194
19900708,3.2,20,17.6806451612903,2185.87096774194
19900709,0,15.1,17.6806451612903,2185.87096774194
19900710,0,13.1,17.6806451612903,2185.87096774194
19900711,0,14.1,17.6806451612903,2185.87096774194
19900712,0,18.1,17.6806451612903,2185.87096774194
19900713,0,21,17.6806451612903,2185.87096774194
19900714,0,19.3,17.6806451612903,2185.87096774194
19900715,0,19.2,17.6806451612903,2185.87096774194
19900716,0,21.4,17.6806451612903,2185.87096774194
19900717,0,18.8,17.6806451612903,2185.87096774194
19900718,0,15.5,17.6806451612903,2185.87096774194
19900719,0,17.4,17.6806451612903,2185.87096774194
19900720,0,21.1,17.6806451612903,2185.87096774194
19900721,0,23.3,17.6806451612903,2185.87096774194
19900722,0,22.1,17.6806451612903,2185.87096774194
19900723,0,17.2,17.6806451612903,2185.87096774194
19900724,0,15.2,17.6806451612903,2185.87096774194
19900725,0,15.5,17.6806451612903,2185.87096774194
19900726,0,19.1,17.6806451612903,2185.87096774194
19900727,0,21,17.6806451612903,2185.87096774194
19900728,0.4,20,17.6806451612903,2185.87096774194
19900729,0,20.6,17.6806451612903,2185.87096774194
19900730,0,20.5,17.6806451612903,2185.87096774194
19900731,0,22.5,17.6806451612903,2185.87096774194
19900801,0,23.9,19.3548387096774,1726.8064516129
19900802,0,25.9,19.3548387096774,1726.8064516129
19900803,0,25.9,19.3548387096774,1726.8064516129
19900804,0,27.5,19.3548387096774,1726.8064516129
19900805,0,20.5,19.3548387096774,1726.8064516129
19900806,0,15.2,19.3548387096774,1726.8064516129
19900807,0,13.5,19.3548387096774,1726.8064516129
19900808,0,14.8,19.3548387096774,1726.8064516129
19900809,0,17.5,19.3548387096774,1726.8064516129
19900810,0,18.7,19.3548387096774,1726.8064516129
19900811,0,21.6,19.3548387096774,1726.8064516129
19900812,0,23,19.3548387096774,1726.8064516129
19900813,0,21.6,19.3548387096774,1726.8064516129
19900814,1.2,19.6,19.3548387096774,1726.8064516129
19900815,21,17.1,19.3548387096774,1726.8064516129
19900816,1.2,17,19.3548387096774,1726.8064516129
19900817,1.4,15.4,19.3548387096774,1726.8064516129
19900818,2,15.4,19.3548387096774,1726.8064516129
19900819,0.6,16.5,19.3548387096774,1726.8064516129
19900820,0,18.9,19.3548387096774,1726.8064516129
19900821,0,16.2,19.3548387096774,1726.8064516129
19900822,0,16.4,19.3548387096774,1726.8064516129
19900823,0,19.1,19.3548387096774,1726.8064516129
19900824,0,22.4,19.3548387096774,1726.8064516129
19900825,0.2,19.9,19.3548387096774,1726.8064516129
19900826,0,19.4,19.3548387096774,1726.8064516129
19900827,0,20,19.3548387096774,1726.8064516129
19900828,0,21.8,19.3548387096774,1726.8064516129
19900829,1.6,23.1,19.3548387096774,1726.8064516129
19900830,0,17.3,19.3548387096774,1726.8064516129
19900831,0.2,14.9,19.3548387096774,1726.8064516129
19900901,0.2,16.5,13.4466666666667,1177.73333333333
19900902,0,16.5,13.4466666666667,1177.73333333333
19900903,0,18,13.4466666666667,1177.73333333333
19900904,0,17,13.4466666666667,1177.73333333333
19900905,0,14.1,13.4466666666667,1177.73333333333
19900906,0.8,16.4,13.4466666666667,1177.73333333333
19900907,7.6,12.8,13.4466666666667,1177.73333333333
19900908,0,13.2,13.4466666666667,1177.73333333333
19900909,0,12.5,13.4466666666667,1177.73333333333
19900910,0,13.4,13.4466666666667,1177.73333333333
19900911,0,15.2,13.4466666666667,1177.73333333333
19900912,0,13.3,13.4466666666667,1177.73333333333
19900913,0,15.9,13.4466666666667,1177.73333333333
19900914,0,15.4,13.4466666666667,1177.73333333333
19900915,0,13.6,13.4466666666667,1177.73333333333
19900916,0,11.8,13.4466666666667,1177.73333333333
19900917,0,10.5,13.4466666666667,1177.73333333333
19900918,0,11.6,13.4466666666667,1177.73333333333
19900919,0,13.8,13.4466666666667,1177.73333333333
19900920,0.8,9.5,13.4466666666667,1177.73333333333
19900921,5.6,13.3,13.4466666666667,1177.73333333333
19900922,1.4,14.7,13.4466666666667,1177.73333333333
19900923,7.4,14.1,13.4466666666667,1177.73333333333
19900924,0.2,11,13.4466666666667,1177.73333333333
19900925,0,11.4,13.4466666666667,1177.73333333333
19900926,0,11,13.4466666666667,1177.73333333333
19900927,0,8.8,13.4466666666667,1177.73333333333
19900928,0,10.7,13.4466666666667,1177.73333333333
19900929,2.8,11.2,13.4466666666667,1177.73333333333
19900930,7.8,16.2,13.4466666666667,1177.73333333333
19901001,0,15.2,12.5516129032258,791.903225806452
19901002,0,13.7,12.5516129032258,791.903225806452
19901003,1,16.3,12.5516129032258,791.903225806452
19901004,0,10.7,12.5516129032258,791.903225806452
19901005,0,10.3,12.5516129032258,791.903225806452
19901006,0.2,16.1,12.5516129032258,791.903225806452
19901007,0,12.3,12.5516129032258,791.903225806452
19901008,0,8.6,12.5516129032258,791.903225806452
19901009,0,7.9,12.5516129032258,791.903225806452
19901010,0,10.3,12.5516129032258,791.903225806452
19901011,0,10,12.5516129032258,791.903225806452
19901012,0,15.7,12.5516129032258,791.903225806452
19901013,0,18,12.5516129032258,791.903225806452
19901014,0,18.8,12.5516129032258,791.903225806452
19901015,0.4,19.7,12.5516129032258,791.903225806452
19901016,0,15.4,12.5516129032258,791.903225806452
19901017,3.6,15.7,12.5516129032258,791.903225806452
19901018,2.4,14.8,12.5516129032258,791.903225806452
19901019,0.6,13.3,12.5516129032258,791.903225806452
19901020,0,13.9,12.5516129032258,791.903225806452
19901021,0,12,12.5516129032258,791.903225806452
19901022,0,9.6,12.5516129032258,791.903225806452
19901023,0,9.8,12.5516129032258,791.903225806452
19901024,0.2,12.3,12.5516129032258,791.903225806452
19901025,4.2,12,12.5516129032258,791.903225806452
19901026,13,9.8,12.5516129032258,791.903225806452
19901027,6.8,9.5,12.5516129032258,791.903225806452
19901028,30.2,10.3,12.5516129032258,791.903225806452
19901029,7.8,7.4,12.5516129032258,791.903225806452
19901030,0,9.2,12.5516129032258,791.903225806452
19901031,2.6,10.5,12.5516129032258,791.903225806452
19901101,3,9.5,6.11333333333333,339.033333333333
19901102,0.8,5.6,6.11333333333333,339.033333333333
19901103,4.4,4.3,6.11333333333333,339.033333333333
19901104,7.4,6,6.11333333333333,339.033333333333
19901105,0.2,6.3,6.11333333333333,339.033333333333
19901106,0,4.4,6.11333333333333,339.033333333333
19901107,0,3.7,6.11333333333333,339.033333333333
19901108,0,3.8,6.11333333333333,339.033333333333
19901109,1.4,3,6.11333333333333,339.033333333333
19901110,1.2,7.6,6.11333333333333,339.033333333333
19901111,2.2,10.2,6.11333333333333,339.033333333333
19901112,6.8,9,6.11333333333333,339.033333333333
19901113,6.2,12,6.11333333333333,339.033333333333
19901114,1.2,11.7,6.11333333333333,339.033333333333
19901115,0.2,9,6.11333333333333,339.033333333333
19901116,0.2,9.6,6.11333333333333,339.033333333333
19901117,2.2,13.2,6.11333333333333,339.033333333333
19901118,6.2,9.8,6.11333333333333,339.033333333333
19901119,5.4,8.5,6.11333333333333,339.033333333333
19901120,7,7.1,6.11333333333333,339.033333333333
19901121,0,3.7,6.11333333333333,339.033333333333
19901122,0,2.5,6.11333333333333,339.033333333333
19901123,1.4,0.9,6.11333333333333,339.033333333333
19901124,8,3.5,6.11333333333333,339.033333333333
19901125,8.6,2.4,6.11333333333333,339.033333333333
19901126,0.2,4.2,6.11333333333333,339.033333333333
19901127,0,4.1,6.11333333333333,339.033333333333
19901128,0,1.2,6.11333333333333,339.033333333333
19901129,0.6,3.1,6.11333333333333,339.033333333333
19901130,0,3.5,6.11333333333333,339.033333333333
19901201,1.8,1.3,2.98709677419355,198.58064516129
19901202,0,2.9,2.98709677419355,198.58064516129
19901203,0,4.3,2.98709677419355,198.58064516129
19901204,0,4.8,2.98709677419355,198.58064516129
19901205,0,4.1,2.98709677419355,198.58064516129
19901206,0,0.7,2.98709677419355,198.58064516129
19901207,0,-1.8,2.98709677419355,198.58064516129
19901208,0.2,-0.5,2.98709677419355,198.58064516129
19901209,1.4,-0.8,2.98709677419355,198.58064516129
19901210,1.6,-0.4,2.98709677419355,198.58064516129
19901211,3.2,2,2.98709677419355,198.58064516129
19901212,1.2,3.1,2.98709677419355,198.58064516129
19901213,0,4,2.98709677419355,198.58064516129
19901214,0,2,2.98709677419355,198.58064516129
19901215,0,1,2.98709677419355,198.58064516129
19901216,0,-0.5,2.98709677419355,198.58064516129
19901217,0,-0.9,2.98709677419355,198.58064516129
19901218,0,-0.6,2.98709677419355,198.58064516129
19901219,0,-0.5,2.98709677419355,198.58064516129
19901220,4.6,1.4,2.98709677419355,198.58064516129
19901221,3.2,5.8,2.98709677419355,198.58064516129
19901222,1.6,8.5,2.98709677419355,198.58064516129
19901223,0,6.3,2.98709677419355,198.58064516129
19901224,0,4.5,2.98709677419355,198.58064516129
19901225,4.4,5.3,2.98709677419355,198.58064516129
19901226,8.4,5.6,2.98709677419355,198.58064516129
19901227,3,4.9,2.98709677419355,198.58064516129
19901228,0.6,5.9,2.98709677419355,198.58064516129
19901229,9.8,9.2,2.98709677419355,198.58064516129
19901230,0,6.8,2.98709677419355,198.58064516129
19901231,6.2,4.2,2.98709677419355,198.58064516129
19910101,7,5.9,3.10322580645161,329.806451612903
19910102,6,8.3,3.10322580645161,329.806451612903
19910103,9.4,8.3,3.10322580645161,329.806451612903
19910104,0,6,3.10322580645161,329.806451612903
19910105,3,4.7,3.10322580645161,329.806451612903
19910106,0,5.9,3.10322580645161,329.806451612903
19910107,0.8,6.7,3.10322580645161,329.806451612903
19910108,2.6,7.3,3.10322580645161,329.806451612903
19910109,2.4,9.9,3.10322580645161,329.806451612903
19910110,7,10.8,3.10322580645161,329.806451612903
19910111,7.6,7.7,3.10322580645161,329.806451612903
19910112,0,4.2,3.10322580645161,329.806451612903
19910113,0,2.6,3.10322580645161,329.806451612903
19910114,0,0.9,3.10322580645161,329.806451612903
19910115,0,0.4,3.10322580645161,329.806451612903
19910116,0,-0.1,3.10322580645161,329.806451612903
19910117,0,0.6,3.10322580645161,329.806451612903
19910118,2.2,1.3,3.10322580645161,329.806451612903
19910119,1,2.8,3.10322580645161,329.806451612903
19910120,0,1.2,3.10322580645161,329.806451612903
19910121,0.2,4.2,3.10322580645161,329.806451612903
19910122,0,3.6,3.10322580645161,329.806451612903
19910123,0,1.6,3.10322580645161,329.806451612903
19910124,0,0.3,3.10322580645161,329.806451612903
19910125,0,0.7,3.10322580645161,329.806451612903
19910126,0,-1.9,3.10322580645161,329.806451612903
19910127,0,-0.6,3.10322580645161,329.806451612903
19910128,0,-0.2,3.10322580645161,329.806451612903
19910129,0,-2.7,3.10322580645161,329.806451612903
19910130,0,-2.6,3.10322580645161,329.806451612903
19910131,0,-1.6,3.10322580645161,329.806451612903
19910201,0,-1.5,-0.389285714285713,618.785714285714
19910202,0,-4.7,-0.389285714285713,618.785714285714
19910203,0,-6.5,-0.389285714285713,618.785714285714
19910204,0,-3.7,-0.389285714285713,618.785714285714
19910205,0,-4.2,-0.389285714285713,618.785714285714
19910206,0,-7.2,-0.389285714285713,618.785714285714
19910207,0,-9.8,-0.389285714285713,618.785714285714
19910208,4.8,-7.3,-0.389285714285713,618.785714285714
19910209,2,-6.1,-0.389285714285713,618.785714285714
19910210,1.2,-4.7,-0.389285714285713,618.785714285714
19910211,1.6,-2.9,-0.389285714285713,618.785714285714
19910212,0.6,-2,-0.389285714285713,618.785714285714
19910213,0,-4.6,-0.389285714285713,618.785714285714
19910214,0,-2.1,-0.389285714285713,618.785714285714
19910215,5.8,-1.8,-0.389285714285713,618.785714285714
19910216,0,1.9,-0.389285714285713,618.785714285714
19910217,0,-2.3,-0.389285714285713,618.785714285714
19910218,0,-1.1,-0.389285714285713,618.785714285714
19910219,0,4.5,-0.389285714285713,618.785714285714
19910220,0,-0.6,-0.389285714285713,618.785714285714
19910221,0,4.2,-0.389285714285713,618.785714285714
19910222,0.8,5.5,-0.389285714285713,618.785714285714
19910223,0,8.8,-0.389285714285713,618.785714285714
19910224,0,8.3,-0.389285714285713,618.785714285714
19910225,0,7.1,-0.389285714285713,618.785714285714
19910226,0,8.7,-0.389285714285713,618.785714285714
19910227,2.8,6.7,-0.389285714285713,618.785714285714
19910228,0,6.5,-0.389285714285713,618.785714285714
19910301,2.4,4,8.9741935483871,850.41935483871
19910302,0,5.5,8.9741935483871,850.41935483871
19910303,0,6.5,8.9741935483871,850.41935483871
19910304,0.4,6.9,8.9741935483871,850.41935483871
19910305,0.2,11.1,8.9741935483871,850.41935483871
19910306,0,13.1,8.9741935483871,850.41935483871
19910307,4.4,13.6,8.9741935483871,850.41935483871
19910308,2.2,11.4,8.9741935483871,850.41935483871
19910309,0,10.3,8.9741935483871,850.41935483871
19910310,4.2,8.8,8.9741935483871,850.41935483871
19910311,0.6,9.7,8.9741935483871,850.41935483871
19910312,0,11.4,8.9741935483871,850.41935483871
19910313,0,12,8.9741935483871,850.41935483871
19910314,0,10.8,8.9741935483871,850.41935483871
19910315,0,10.5,8.9741935483871,850.41935483871
19910316,1,13.1,8.9741935483871,850.41935483871
19910317,0.2,11.3,8.9741935483871,850.41935483871
19910318,2.4,10.3,8.9741935483871,850.41935483871
19910319,2.8,11.1,8.9741935483871,850.41935483871
19910320,1.2,12.4,8.9741935483871,850.41935483871
19910321,20.4,9.8,8.9741935483871,850.41935483871
19910322,3,7.2,8.9741935483871,850.41935483871
19910323,4.4,5.7,8.9741935483871,850.41935483871
19910324,0,6.9,8.9741935483871,850.41935483871
19910325,0.4,7,8.9741935483871,850.41935483871
19910326,0,7.4,8.9741935483871,850.41935483871
19910327,0,7.6,8.9741935483871,850.41935483871
19910328,0,6.8,8.9741935483871,850.41935483871
19910329,0,5.3,8.9741935483871,850.41935483871
19910330,0,4.4,8.9741935483871,850.41935483871
19910331,0,6.3,8.9741935483871,850.41935483871
19910401,0,9.2,8.41666666666667,1661.56666666667
19910402,0.6,10,8.41666666666667,1661.56666666667
19910403,2,9.5,8.41666666666667,1661.56666666667
19910404,2.8,5.4,8.41666666666667,1661.56666666667
19910405,2.4,7.3,8.41666666666667,1661.56666666667
19910406,0.4,7.5,8.41666666666667,1661.56666666667
19910407,0.6,9.6,8.41666666666667,1661.56666666667
19910408,0,10.3,8.41666666666667,1661.56666666667
19910409,0,10.9,8.41666666666667,1661.56666666667
19910410,0,11.3,8.41666666666667,1661.56666666667
19910411,0,13.8,8.41666666666667,1661.56666666667
19910412,0,14.9,8.41666666666667,1661.56666666667
19910413,0,14.3,8.41666666666667,1661.56666666667
19910414,0,12.2,8.41666666666667,1661.56666666667
19910415,0,12.7,8.41666666666667,1661.56666666667
19910416,0,8.9,8.41666666666667,1661.56666666667
19910417,0,4.7,8.41666666666667,1661.56666666667
19910418,1.4,3.9,8.41666666666667,1661.56666666667
19910419,2.6,5.1,8.41666666666667,1661.56666666667
19910420,0,3.4,8.41666666666667,1661.56666666667
19910421,0.8,2.8,8.41666666666667,1661.56666666667
19910422,1.6,5.9,8.41666666666667,1661.56666666667
19910423,0,4.6,8.41666666666667,1661.56666666667
19910424,0,5.4,8.41666666666667,1661.56666666667
19910425,0,6.7,8.41666666666667,1661.56666666667
19910426,0,9,8.41666666666667,1661.56666666667
19910427,0,9.3,8.41666666666667,1661.56666666667
19910428,0,8.2,8.41666666666667,1661.56666666667
19910429,14.6,5.8,8.41666666666667,1661.56666666667
19910430,9.8,9.9,8.41666666666667,1661.56666666667
19910501,0,8.2,10.4451612903226,1796.12903225806
19910502,0,8.4,10.4451612903226,1796.12903225806
19910503,0,6.6,10.4451612903226,1796.12903225806
19910504,6.2,5.3,10.4451612903226,1796.12903225806
19910505,5,7.5,10.4451612903226,1796.12903225806
19910506,2.8,6.9,10.4451612903226,1796.12903225806
19910507,0,7.8,10.4451612903226,1796.12903225806
19910508,4,10,10.4451612903226,1796.12903225806
19910509,0,9.9,10.4451612903226,1796.12903225806
19910510,0.2,10.8,10.4451612903226,1796.12903225806
19910511,0,9.7,10.4451612903226,1796.12903225806
19910512,0,12.2,10.4451612903226,1796.12903225806
19910513,0,10.9,10.4451612903226,1796.12903225806
19910514,2.8,10.9,10.4451612903226,1796.12903225806
19910515,3.6,8.5,10.4451612903226,1796.12903225806
19910516,0.6,8.7,10.4451612903226,1796.12903225806
19910517,0,6.8,10.4451612903226,1796.12903225806
19910518,0,6.8,10.4451612903226,1796.12903225806
19910519,0,11.1,10.4451612903226,1796.12903225806
19910520,0,13.8,10.4451612903226,1796.12903225806
19910521,0,15,10.4451612903226,1796.12903225806
19910522,0,15.4,10.4451612903226,1796.12903225806
19910523,0,9.9,10.4451612903226,1796.12903225806
19910524,0,10.1,10.4451612903226,1796.12903225806
19910525,0,11.8,10.4451612903226,1796.12903225806
19910526,0,13.3,10.4451612903226,1796.12903225806
19910527,0,11.2,10.4451612903226,1796.12903225806
19910528,0,13.5,10.4451612903226,1796.12903225806
19910529,0,13.7,10.4451612903226,1796.12903225806
19910530,0,15.6,10.4451612903226,1796.12903225806
19910531,0,13.5,10.4451612903226,1796.12903225806
19910601,0,11.9,13.2666666666667,1590.56666666667
19910602,0,11.3,13.2666666666667,1590.56666666667
19910603,0.6,9,13.2666666666667,1590.56666666667
19910604,0,7.9,13.2666666666667,1590.56666666667
19910605,3.4,9,13.2666666666667,1590.56666666667
19910606,7,13.3,13.2666666666667,1590.56666666667
19910607,3.2,13.5,13.2666666666667,1590.56666666667
19910608,1,12.6,13.2666666666667,1590.56666666667
19910609,3,15.4,13.2666666666667,1590.56666666667
19910610,8.6,13.6,13.2666666666667,1590.56666666667
19910611,0,12.2,13.2666666666667,1590.56666666667
19910612,1.2,15,13.2666666666667,1590.56666666667
19910613,3,12.3,13.2666666666667,1590.56666666667
19910614,0.2,12.7,13.2666666666667,1590.56666666667
19910615,3,13.9,13.2666666666667,1590.56666666667
19910616,4.2,11.1,13.2666666666667,1590.56666666667
19910617,0,10.9,13.2666666666667,1590.56666666667
19910618,6.8,10.1,13.2666666666667,1590.56666666667
19910619,9.2,11.9,13.2666666666667,1590.56666666667
19910620,2,13.4,13.2666666666667,1590.56666666667
19910621,0.6,14.2,13.2666666666667,1590.56666666667
19910622,0,16.6,13.2666666666667,1590.56666666667
19910623,0,16.4,13.2666666666667,1590.56666666667
19910624,5.8,17.8,13.2666666666667,1590.56666666667
19910625,8.6,19.6,13.2666666666667,1590.56666666667
19910626,0.4,16.7,13.2666666666667,1590.56666666667
19910627,2.6,11.2,13.2666666666667,1590.56666666667
19910628,0.2,14.6,13.2666666666667,1590.56666666667
19910629,0,14.9,13.2666666666667,1590.56666666667
19910630,0,15,13.2666666666667,1590.56666666667
19910701,3.4,18.7,17.8516129032258,1815
19910702,1.4,17.1,17.8516129032258,1815
19910703,1,18.2,17.8516129032258,1815
19910704,0,21.8,17.8516129032258,1815
19910705,0,23.1,17.8516129032258,1815
19910706,18,20.7,17.8516129032258,1815
19910707,0,20.1,17.8516129032258,1815
19910708,0,18.6,17.8516129032258,1815
19910709,0,17.1,17.8516129032258,1815
19910710,0,17.5,17.8516129032258,1815
19910711,0,24,17.8516129032258,1815
19910712,0,18.7,17.8516129032258,1815
19910713,13.4,15.7,17.8516129032258,1815
19910714,0,16.6,17.8516129032258,1815
19910715,0,16,17.8516129032258,1815
19910716,0,15.1,17.8516129032258,1815
19910717,0,16,17.8516129032258,1815
19910718,3.2,14,17.8516129032258,1815
19910719,0,14.2,17.8516129032258,1815
19910720,0,13.5,17.8516129032258,1815
19910721,0,16.3,17.8516129032258,1815
19910722,0,18.1,17.8516129032258,1815
19910723,2,20.7,17.8516129032258,1815
19910724,10,16.7,17.8516129032258,1815
19910725,5.8,15.4,17.8516129032258,1815
19910726,0,16.6,17.8516129032258,1815
19910727,0,16.4,17.8516129032258,1815
19910728,0,18.8,17.8516129032258,1815
19910729,0,21.1,17.8516129032258,1815
19910730,2,18.8,17.8516129032258,1815
